nur	only; just	1	ad4450d08c7e2d50cfa55f6ffcc66244	Er wollte nur kurz vorbeischauen, aber am Ende blieb er den ganzen Abend, weil die Gespräche so interessant waren.	Ich habe nur fünf Euro.
immer	always	1	440340462f89071021422ce05161d794	Egal was passiert, sie versucht immer, das Beste aus jeder Situation zu machen, auch wenn die Umstände schwierig sind.	Er kommt immer zu spät.
wieder	again	1	dae9c3cf5b00b8d5870680d6ab46a359	Nachdem das alte Gebäude wieder aufgebaut worden war.	Versuch es noch einmal wieder.
hier	here	1	e251f60de68683c633d92c487cd384ae	Hier, wo wir jetzt stehen, befand sich vor hundert Jahren ein großer Marktplatz.	Ich bin hier.
dort	there	1	efe13725770fb026bbeb6e9e18ee301d	Dort, wo früher eine alte Fabrik gestanden hatte, wurde ein moderner Park angelegt, in dem die Kinder spielen können.	Das Buch liegt dort.
jetzt	now	1	b7354f97a132d3ed96bf1d335678523a	Jetzt, wo alle Vorbereitungen abgeschlossen sind, können wir endlich mit dem Projekt beginnen.	Ich gehe jetzt.
dann	then	1	35a45946ea3584450e21b219fd186965	Wenn du zuerst deine Hausaufgaben machst und dann dein Zimmer aufräumst.	Zuerst essen wir, dann gehen wir.
heute	today	1	d0259093e7b73ecc06dffdad53269b80	Heute wurde bekannt gegeben, dass die Schule, die seit Jahren renoviert werden sollte, endlich modernisiert wird.	Heute ist Montag.
morgen	tomorrow	1	f5f3f4220e4c0a758fa0d99adbbda962	Obwohl wir gehofft hatten, morgen in den Urlaub zu fahren, müssen wir die Reise verschieben.	Morgen habe ich frei.
gestern	yesterday	1	a8477ed16475ff35ffa77a904aabe170	Gestern Abend, als wir im Restaurant saßen, erzählte sie mir, was ihr gestern auf der Arbeit Seltsames passiert war.	Gestern war es kalt.
vielleicht	maybe; perhaps	1	ef5e24e148e34582a6e48a4f1f1476dc	Vielleicht wäre es besser gewesen, wenn wir uns vorher informiert hätten.	Vielleicht komme ich morgen.
zusammen	together	1	7419c06ffcbd83d741e4b4f1e4c9bd1f	Obwohl sie seit vielen Jahren nicht mehr zusammen gearbeitet hatten.	Wir gehen zusammen einkaufen.
allein	alone	1	a3d09fac3028fc6dbb516964f5f274f0	Nachdem alle gegangen waren, saß sie allein in dem großen Haus und fragte sich, ob sie es schaffen würde.	Er lebt allein.
eigentlich	actually; really	1	44514d25a302c04e57961c01e6cd041b	Eigentlich wollte ich heute zu Hause bleiben, aber dann rief mein Freund an und fragte, ob ich eigentlich Lust hätte.	Was willst du eigentlich?
wirklich	really; truly	1	aeeef82dafc23c643adda68c7f416dcf	Obwohl es wirklich schwierig war, die Prüfung zu bestehen, hat sie es geschafft.	Das ist wirklich schön.
natürlich	of course; naturally	1	0fbafd89e0b34e8bfa943de5b9e3ff53	Natürlich hätte man erwarten können, dass der Plan scheitern würde, aber natürlich hat niemand damit gerechnet.	Natürlich helfe ich dir.
genau	exactly; precise	1	189ed717be193f8f0b41001b99513566	Das ist genau der Grund, warum wir die Anweisungen so genau wie möglich befolgen sollten, damit keine Fehler passieren.	Das ist genau richtig.
endlich	finally; at last	1	4160351e3968a478c6cdfc2699cd8ee2	Nachdem sie jahrelang gespart hatte, konnte sie sich endlich das Auto kaufen, von dem sie schon immer geträumt hatte.	Endlich ist Sommer!
plötzlich	suddenly	1	e80ec01f2ed3eeae9a993479c5198a64	Als sie gerade einschlafen wollte, hörte sie plötzlich ein lautes Geräusch, das sie so erschreckte.	Plötzlich fing es an zu regnen.
sofort	immediately; right away	1	6be28d020a2883b334a9d1c779a605e5	Als der Alarm ausgelöst wurde, verließen alle sofort das Gebäude, weil sie wussten, dass man sofort reagieren muss.	Komm bitte sofort her!
trotzdem	nevertheless; anyway	1	73497b7da67e3ac90e99fe43a3d7bf38	Obwohl der Weg lang und beschwerlich war, gab sie trotzdem nicht auf, weil sie wusste, dass sich die Mühe lohnen würde.	Es regnet, aber ich gehe trotzdem raus.
deshalb	therefore; that is why	1	065de4308939d9e7cf96746e35b2bb62	Der Zug hatte Verspätung, und deshalb verpasste er seinen Termin, was besonders ärgerlich war.	Ich bin müde, deshalb gehe ich ins Bett.
zuerst	first; at first	1	21524dcc9a6c8cda5e4c3707c87f55fb	Zuerst schien alles gut zu laufen, aber dann stellte sich heraus, dass die Berechnungen.	Zuerst wasche ich mir die Hände.
danach	after that; afterwards	1	e8ffd76169eb750dcfe699ebbbb2818b	Nachdem wir das Museum besucht hatten, gingen wir danach in ein kleines Café, das uns von Freunden empfohlen worden war.	Wir essen und danach gehen wir spazieren.
außerdem	besides; moreover	1	cfd2b152eccaf72b967e213438abd39c	Außerdem wurde beschlossen, dass die neue Regelung nicht nur für Mitarbeiter gilt.	Das Essen ist lecker, und außerdem ist es gesund.
besonders	especially; particularly	1	6d5bfdc281ff70c52aeeb62dc2558596	Besonders in den Wintermonaten, wenn die Tage kurz und dunkel sind, fällt es vielen Menschen schwer.	Dieses Buch ist besonders gut.
ich	I	1	9670cf34a401dc3b5138f64146830115	Wenn ich gewusst hätte, dass die Prüfung so schwer sein würde, hätte ich mich besser vorbereitet.	Ich bin müde.
du	you (informal singular)	1	5d39e62cf415ce7998eb63b87c307de8	Wenn du möchtest, können wir morgen zusammen ins Museum gehen, vorausgesetzt, du hast nichts anderes vor.	Wie geht es dir? Bist du glücklich?
er	he	1	4cf38f00512f983f593ce3d924dc4b92	Obwohl er versprochen hatte, pünktlich zu sein, kam er wieder zu spät, was seine Kollegen sehr ärgerte.	Er liest ein Buch.
sie	she; they; you (formal)	1	5afe84798341e4493a3f0adf50c096da	Sie hatte gehofft, dass sie ihre Freunde auf der Feier treffen würde, aber leider konnten sie nicht kommen.	Sie ist meine Schwester.
es	it	1	c0b8f04019d57ba4557d4eb83d123fe8	Es wurde berichtet, dass es in den Bergen so kalt geworden ist, dass es sogar im Sommer schneien könnte.	Es regnet heute.
wir	we	1	fd8526d09e46dd369e976665458b798d	Obwohl wir ursprünglich nur drei Tage bleiben wollten, entschieden wir uns, eine ganze Woche zu bleiben.	Wir gehen nach Hause.
ihr	you (informal plural)	1	425940dae2dc7731db2087000c195216	Wenn ihr euch beeilt und ihr den Bus noch erwischt, könntet ihr pünktlich zum Unterricht kommen.	Wo seid ihr?
der / die / das	the (definite article)	1	d52ccebeb847ee161aa271331b58c859	Der Mann, die Frau und das Kind, die an der Bushaltestelle warteten, wurden vom Regen überrascht.	Der Hund ist groß. Die Katze ist klein. Das Haus ist alt.
ein / eine	a; an (indefinite article)	1	3e01c32ebc7d863401aa9d4b101569fc	Es war einmal ein kleiner Junge, der eine geheimnisvolle Tür entdeckte, hinter der sich eine völlig neue Welt verbarg.	Ich habe einen Hund und eine Katze.
mein	my	1	87580ebcaf0a7cf1e15fc99699e6269e	Mein größter Wunsch war es schon immer, die Welt zu bereisen, weshalb mein erstes Reiseziel Japan sein wird.	Das ist mein Buch.
dein	your (informal singular)	1	9d1995f293d518a217dc080153ff4c7c	Wenn dein Bruder und deine Schwester morgen kommen.	Wo ist dein Schlüssel?
sein / ihr	his / her; their	1	2aa4cd74e352776384db97639b48e91c	Seine Mutter und ihr Vater hatten sich darauf geeinigt, dass sein Geburtstag bei ihr zu Hause gefeiert werden sollte.	Das ist sein Hund. Das ist ihr Auto.
unser	our	1	c6faebe0d575bc9c2aa01581f9e867ed	Unser Lehrer erklärte uns, dass unser nächstes Projekt besonders wichtig sei.	Das ist unser Haus.
euer	your (informal plural)	1	147f83d999f5fe6469d0fb250ffaaf89	Wenn euer Plan funktioniert und euer Team das Projekt rechtzeitig abschließt, werdet ihr sicher eine gute Note bekommen.	Ist das euer Auto?
kein	no; not any	1	187bc379a46abc57a5dd816eabfa6758	Da kein einziger Laden geöffnet hatte und es keinen Bus gab, mussten wir den ganzen Weg zu Fuß zurücklegen.	Ich habe kein Geld.
dieser / diese / dieses	this; these	1	0e183976caca615209ab5b904a999d29	Dieser Vorschlag, den diese Gruppe bereits letztes Jahr gemacht hatte, wurde in diesem Jahr endlich angenommen.	Dieses Buch ist gut. Diese Frau kenne ich.
jeder / jede / jedes	every; each	1	5514fe2f4e29501ef928478417d5507a	Jeder Mensch verdient es, mit Respekt behandelt zu werden, unabhängig davon.	Jedes Kind bekommt ein Geschenk.
welcher / welche / welches	which; what	1	3795172a212b4e35ad096e445739f102	Welchen Weg wir auch immer nehmen werden, wir müssen entscheiden.	Welches Buch möchtest du lesen?
alles	everything	1	6796bdfe14007df6b229eb43ac1e1b06	Nachdem alles vorbereitet worden war und alles an seinem Platz stand, konnte die Feier endlich beginnen.	Alles ist gut.
nichts	nothing	1	85b205a2eb603cde40b2ea354da07710	Obwohl er den ganzen Tag gesucht hatte, fand er nichts, was ihm hätte helfen können.	Ich weiß nichts davon.
etwas	something; somewhat	1	7a978db0b9179cca0e42b6da2842e6ed	Könntest du mir bitte etwas Wasser bringen, weil ich etwas erschöpft bin und mich kurz ausruhen muss?	Möchtest du etwas essen?
jemand	someone; somebody	1	76e64892c0e594207774d66f4d67369e	Jemand hatte vergessen, die Tür abzuschließen, weshalb jemand anderes hereinkommen und die Dokumente mitnehmen konnte.	Kennt jemand die Antwort?
niemand	no one; nobody	1	880b655b2df2dcfb4e934d116499f54a	Obwohl der Alarm ausgelöst wurde, reagierte niemand, weil niemand zu diesem Zeitpunkt im Gebäude anwesend war.	Niemand ist zu Hause.
man	one; you (impersonal)	1	55664ab9392593eb0bfdb1dc0e8408b5	Wenn man bedenkt, wie viel Arbeit in diesem Projekt steckt, sollte man die Ergebnisse mit Respekt behandeln.	Man soll nicht lügen.
sich	oneself; himself/herself	1	1aeecff0611250c1a69624793dac907e	Nachdem sie sich lange überlegt hatte, ob sie sich für die Stelle bewerben sollte, entschied sie sich dafür.	Er wäscht sich die Hände.
viel	much; a lot	1	7b556b60fdabe1845424dc31d08a2ddc	Obwohl sie schon viel erreicht hatte, wünschte sie sich, noch viel mehr von der Welt sehen zu können.	Er hat viel zu tun.
wenig	little; few	1	2606fa01d1aef03f0099b11eb3595bf0	Obwohl nur wenig Zeit blieb und es wenig Hoffnung gab, versuchten sie trotzdem, das Beste aus der Situation zu machen.	Ich habe wenig Zeit.
mehr	more	1	9e340daa42f1f0c485c192cc43eec16b	Je mehr man über das Thema liest, desto mehr versteht man, wie komplex die Zusammenhänge sind.	Ich brauche mehr Zeit.
einige	some; several	1	afa7096405ff5ef654232b853cb16fb8	Einige der Teilnehmer hatten sich bereits im Voraus angemeldet, während einige andere erst kurzfristig dazukamen.	Einige Kinder spielen draußen.
alle	all; everyone	1	5e75022d1d6ba85ffc201700bf0256a8	Nachdem alle ihre Meinung geäußert hatten, wurde beschlossen, dass alle gemeinsam an einer Lösung arbeiten sollten.	Alle sind eingeladen.
beide	both	1	f17764a9b01d2275e0ba3d1e6670d91a	Obwohl beide Mannschaften gleich stark waren, gewann am Ende diejenige, bei der beide Stürmer in Topform spielten.	Beide Kinder gehen zur Schule.
andere	other; different	1	a6ac25c05cd1bf8a440709e81af7d7c1	Während die einen den Vorschlag sofort annahmen, hatten andere Bedenken.	Die anderen kommen später.
groß	big; tall	1	b8f24b54d6196b3fed48f79b16f1c107	Das große Haus, das am Ende der Straße steht, ist so groß, dass eine ganze Familie mit zehn Personen darin Platz findet.	Der Baum ist sehr groß.
klein	small; little	1	cdd00301fa51f190c534b0f3a8319b69	Das kleine Dorf, in dem wir unseren Urlaub verbrachten, war so klein, dass es nicht einmal einen Supermarkt gab.	Das Kind ist noch klein.
gut	good; well	1	0a0e61fb3d5a3f8df42d50395f1a8517	Es wäre gut, wenn du dich vorher informieren würdest, damit alles gut vorbereitet ist und nichts schiefgehen kann.	Das Essen schmeckt gut.
schlecht	bad; poor	1	f03c2eaa097de1f7b88d53d712508697	Die Nachricht war so schlecht, dass alle Beteiligten sich fragten, ob es noch schlechter hätte kommen können.	Das Wetter ist schlecht.
neu	new	1	81344c9a94615b48bf87ec9f5de06057	Das neue System, das erst letzte Woche installiert worden war, funktionierte so gut.	Ich habe ein neues Handy.
alt	old	1	39e17937789e91469f4d1bd472e4780e	Das alte Gebäude, das über zweihundert Jahre alt ist, soll unter Denkmalschutz gestellt werden, bevor es zu spät ist.	Die Kirche ist sehr alt.
jung	young	1	751a943c721f0f8daa1cf02576de518a	Obwohl sie noch sehr jung war, zeigte sie ein Talent, das so beeindruckend war.	Sie ist noch jung.
lang	long	1	338794a0e4fd90f8890e3ec1fcfe5c99	Der lange Weg, den wir durch den Wald gehen mussten, war so lang, dass wir mehrere Pausen einlegen mussten.	Die Straße ist lang.
kurz	short; brief	1	2768482b296b98aa765f5255c80ea1da	Nachdem er eine kurze Pause gemacht hatte.	Die Pause ist kurz.
schnell	fast; quick	1	68e642845fb0f7a02df5557fe0cf9776	Er musste so schnell wie möglich zum Bahnhof laufen.	Das Auto fährt schnell.
langsam	slow; slowly	1	753b06984640780d1a3fe5b7db63d189	Obwohl der Fortschritt nur langsam voranging, war es wichtig, langsam und sorgfältig zu arbeiten.	Bitte sprich langsam.
schön	beautiful; nice	1	5c0c641b34bade63fb901b9b5bf2a415	Die Landschaft war so schön, dass wir stehen bleiben mussten, um den schönen Sonnenuntergang über dem Meer zu bewundern.	Das Wetter ist schön.
hässlich	ugly	1	250cde5cca5ba210cd9f8db09e00312f	Das Gebäude, das von vielen als hässlich empfunden wurde, sollte abgerissen werden.	Das Bild ist hässlich.
leicht	easy; light	1	3559b6fd48c216477091c3bf93384ac1	Obwohl die Aufgabe leicht erschien, stellte sich heraus, dass es nicht so leicht war, sie ohne Fehler zu lösen.	Die Tasche ist leicht.
schwer	heavy; difficult	1	f6c9fe4ad413ff147475c86eaf53c554	Die Entscheidung fiel ihm besonders schwer, weil er wusste, dass die Konsequenzen schwer zu tragen sein würden.	Der Koffer ist schwer.
wichtig	important	1	196203db8478e530fc14d85346ac0223	Es ist besonders wichtig, dass alle verstehen, wie wichtig es ist, rechtzeitig mit den Vorbereitungen zu beginnen.	Gesundheit ist wichtig.
richtig	right; correct	1	532b1b5109bc71d545ef01332e6c0e30	Obwohl sie dachte, alles richtig gemacht zu haben, stellte sich heraus, dass die Berechnung nicht ganz richtig war.	Die Antwort ist richtig.
