verlangsamen	to slow down	6	413c743d342bed6ebbd131c850b9b2aa	Die Maßnahmen, die ergriffen worden waren, um das Wachstum der Inflation zu verlangsamen, hätten wirksamer sein können.	Bitte verlangsamen Sie das Tempo.
schieben	to push	6	f5274e8fe3d5eb47e23483952dd415c9	Den schweren Schrank, den sie allein hätte schieben müssen.	Kannst du den Wagen schieben?
gleiten	to glide, to slide	6	9f21337d403051a5c4a98a5feda499e7	Das Boot, das lautlos über den spiegelglatten See zu gleiten schien.	Die Schlittschuhe gleiten über das Eis.
klettern	to climb	6	2ebdc92e56ff1a44387f2b188d5f72be	Auf den Felsen zu klettern, der von erfahrenen Bergsteigern als schwierig eingestuft worden war.	Die Kinder klettern auf den Baum.
kriechen	to crawl, to creep	6	6fdcab342a78f288261202e8a91b88d1	Obwohl die Höhle so eng war, dass man nur kriechend hätte vorankommen können, wagte er sich hinein.	Das Baby kann schon kriechen.
sich bücken	to bend down	6	15f8e2b0d919dfaab581a9e033b65876	Obwohl der Arzt ihm empfohlen hatte, sich nicht zu bücken, musste er es dennoch tun, um den Schlüssel aufzuheben.	Ich muss mich bücken, um es aufzuheben.
sich strecken	to stretch	6	f8b812cb30cde0837b4d838bd07a94c8	Nachdem sie stundenlang am Schreibtisch gesessen hatte, musste sie sich strecken, um die Verspannungen zu lösen.	Nach dem Aufwachen muss ich mich strecken.
nicken	to nod	6	612e3cee5e449dcce99acc431175795f	Obwohl er kein einziges Wort der Erklärung verstanden hatte, begann er zu nicken, damit sein Gegenüber nicht bemerkte.	Er konnte nur nicken.
schütteln	to shake	6	0fa42bbca4da579b62c5073abe0b5ea1	Als sie den Kopf zu schütteln begann, wurde ihm klar, dass sein Vorschlag nicht angenommen werden würde.	Sie schütteln den Kopf.
winken	to wave	6	f0184787825ab23b56edf7e0c21b2d65	Obwohl er ihr vom Bahnsteig aus zugerufen und versucht hatte zu winken, bemerkte sie ihn nicht.	Die Kinder winken zum Abschied.
zeigen	to show, to point	6	ce3aa63455b1042187a9408ecd3b98af	Um den Touristen den Weg zu zeigen, der sie am schnellsten zum Museum führen würde.	Kannst du mir das zeigen?
oben	above, up, at the top	6	15b39cf06bb76df9e16a2aab6b9394a5	Das Zimmer, das sich ganz oben im Turm befand, hätte nur über eine steile Wendeltreppe erreicht werden können.	Die Tasse steht oben im Schrank.
unten	below, down, at the bottom	6	fedb383aceedbf31d7134cbe7582394c	Der Koffer, der unten im Keller gelagert worden war, hätte viel früher heraufgeholt werden müssen.	Die Schuhe stehen unten an der Tür.
innen	inside	6	68fe44991a24f2189609389fa652244c	Das Gebäude, das von außen sehr schlicht wirkte, war innen so prächtig ausgestattet.	Die Tasche ist innen ganz weich.
außen	outside	6	a72b3c35960da30fb598b7e16c625cbe	Das Haus, das außen frisch gestrichen worden war, hätte auch innen renoviert werden müssen.	Außen ist das Haus weiß.
vorne	in front, at the front	6	42d9c37eb1c33e13c3359d8ad75809f1	Obwohl sie ganz vorne in der ersten Reihe gesessen hatte, konnte sie den Redner kaum verstehen.	Setz dich bitte nach vorne.
hinten	behind, at the back	6	9ccaad52fe5e98c726c1cda7bfa807d3	Der Garten, der hinten am Haus angelegt worden war, hätte viel schöner gestaltet werden können.	Der Garten ist hinten.
überall	everywhere	6	cea870960ab6a2cc8c66c7d224be1724	Obwohl er überall gesucht hatte, konnte er den Schlüssel nirgends finden, was darauf hindeutete.	Überall liegen Bücher herum.
nirgendwo	nowhere	6	cf1812297da87555a8e19dcf193c4e29	Der Bericht, den sie nirgendwo hatte finden können, tauchte schließlich in einer Schublade auf.	Der Schlüssel ist nirgendwo.
irgendwo	somewhere	6	c5a7e98e7039aa6ac83b933fd8a5d297	Er war sich sicher, dass er sein Portemonnaie irgendwo in der Wohnung verloren hatte.	Mein Handy muss irgendwo hier sein.
nebenan	next door	6	689413d2580c2aa87014a13a893b14ce	Die Familie, die nebenan eingezogen war, hätte sich vorstellen sollen, bevor sie anfing.	Der Nachbar wohnt nebenan.
die Umwelt	the environment	6	f6452956bb440c42b91b3f9e77830f69	Obwohl die Umwelt durch industrielle Abgase stark belastet wird, hätte man die Schäden verhindern können.	Die Umwelt ist wichtig für uns alle.
die Natur	nature	6	c7d60f6e96919f88be2c87f48dd0b6f8	Die Natur, deren Gleichgewicht durch menschliche Eingriffe empfindlich gestört wurde, könnte sich erholen.	Ich gehe gern in die Natur.
die Landschaft	the landscape	6	e1d5c919afefd931271e4432eec246e0	Die Landschaft, die sich vor unseren Augen erstreckte, wäre noch beeindruckender gewesen.	Die Landschaft hier ist sehr schön.
das Klima	the climate	6	c0e27101806e203a48b241e4d45cc194	Das Klima, das sich in den letzten Jahrzehnten dramatisch verändert hat.	Das Klima wird immer wärmer.
der Klimawandel	climate change	6	b2f24ac7995338dfcca8593466e4e5ad	Wenn der Klimawandel nicht durch sofortige Maßnahmen gebremst würde, wären die Folgen für kommende Generationen verheerend.	Der Klimawandel ist ein großes Problem.
die Verschmutzung	pollution	6	bdfaf170492a2b774e3fcacd1ce867d1	Die Verschmutzung, die durch den unkontrollierten Ausstoß von Chemikalien verursacht wird.	Die Verschmutzung des Flusses ist schlimm.
der Müll	garbage, trash	6	65d3f3ca99d9efeda4c70fa398f13b7f	Der Müll, der in den Ozeanen treibt und von dem Millionen Meerestiere bedroht werden.	Bitte wirf den Müll in den Eimer.
recyceln	to recycle	6	504c1c8c1ecb293a8743efd95aa178ad	Wenn alle Bürger konsequent recyceln würden, könnte die Menge an Abfall, die auf Deponien landet.	Wir recyceln Papier und Plastik.
die Solarenergie	solar energy	6	31a8ed9001b83a9a27aeedbeed4b636c	Die Solarenergie, deren Potenzial in sonnenreichen Regionen bei Weitem nicht ausgeschöpft wird.	Die Solarenergie kommt von der Sonne.
die Windenergie	wind energy	6	0a6bc144d67ce7f45e246437a25c31e8	Die Windenergie, die in Küstenregionen effizient genutzt werden kann, wäre eine ideale Ergänzung zur Solarenergie.	Die Windenergie ist eine saubere Energiequelle.
das Kraftwerk	power plant	6	f45079ae1ff5320b2d6c0b834c0c48b7	Das Kraftwerk, das seit den Siebzigerjahren in Betrieb ist und von dem die gesamte Region mit Strom versorgt wird.	Das Kraftwerk produziert Strom für die Stadt.
die Abgase	exhaust fumes	6	6e1862dc91d3a8e5e70f7ec0734bda41	Die Abgase, die von Millionen Fahrzeugen täglich ausgestoßen werden.	Die Abgase der Autos sind schädlich.
der Treibhauseffekt	greenhouse effect	6	fb5592a8c3af5763c5c77b81aaea8de9	Obwohl der Treibhauseffekt ein natürliches Phänomen ist, wird er durch menschliche Aktivitäten so verstärkt.	Der Treibhauseffekt erwärmt die Erde.
schützen	to protect	6	07a045820a274c9b30108b2a55e81b87	Wenn wir die bedrohten Tierarten nicht schützen würden, ginge ein unwiederbringlicher Teil der Biodiversität verloren.	Wir müssen die Tiere schützen.
die Nachhaltigkeit	sustainability	6	f193db4be2cd8fb5350a7988e2446a25	Die Nachhaltigkeit, die in vielen Unternehmen als bloßes Marketinginstrument missbraucht wird.	Nachhaltigkeit ist gut für die Zukunft.
die Ressource	resource	6	1ec052a182a1379f1ec0ac05f75fd3c7	Jede Ressource, die heute verschwendet wird, fehlt den kommenden Generationen.	Wasser ist eine wichtige Ressource.
der Rohstoff	raw material	6	0c4aeec10c3c5533c235b485dcd098f8	Der Rohstoff, dessen Preis auf dem Weltmarkt stark geschwankt hat.	Der Rohstoff wird in der Fabrik verarbeitet.
die Ernte	harvest	6	3ec0d475319c9c02fe730015cec5ae2e	Die Ernte, die wegen der anhaltenden Trockenheit viel geringer ausgefallen ist als erwartet.	Die Ernte war dieses Jahr sehr gut.
der Bauer / die Bäuerin	farmer	6	0851d004104f0bf6eab309c1589b6941	Der Bauer, dessen Hof seit Generationen von der Familie betrieben wird, hätte seine Existenz verloren.	Der Bauer arbeitet auf dem Feld.
das Feld	field	6	0efc5b60869e4a49fba11c0d46d51237	Das Feld, das im Frühling bestellt und im Herbst abgeerntet wird, wäre ertragreicher gewesen.	Das Feld ist sehr groß.
der Acker	arable field	6	31c6149dd2fdf677d95f4a48d7814caf	Der Acker, auf dem seit Jahrhunderten Weizen angebaut wird, könnte höhere Erträge liefern.	Der Bauer pflügt den Acker.
die Pflanze	plant	6	d5022a32d5d9cad7cf2e57a3a9e93b60	Die Pflanze, die in tropischen Regenwäldern beheimatet ist, könnte bei der Behandlung schwerer Krankheiten helfen.	Diese Pflanze braucht viel Wasser.
das Getreide	grain, cereal	6	91f1233db0a8ecfefea2910122893572	Das Getreide, das auf den Feldern der Region angebaut und in lokalen Mühlen verarbeitet wird, wäre von höherer Qualität.	Das Getreide wächst auf dem Feld.
das Erdbeben	earthquake	6	9b0bd18d1196e209324e8adc38ebbfaf	Das Erdbeben, dessen Epizentrum in einer dicht besiedelten Region lag, hätte weniger Opfer gefordert.	Das Erdbeben war sehr stark.
die Überschwemmung	flood	6	24f83c8d28fac0f1b69bcd88d5a6801e	Die Überschwemmung, die durch tagelangen Starkregen ausgelöst wurde und ganze Dörfer unter Wasser setzte.	Die Überschwemmung hat viele Häuser zerstört.
die Dürre	drought	6	4670a57563d52b2e92a9934b31fee0e8	Die Dürre, unter der die Bevölkerung seit Monaten leidet, wäre weniger verheerend gewesen.	Die Dürre dauert schon lange.
der Vulkan	volcano	6	5b625bfc556190f677d2651211c36d6a	Der Vulkan, dessen letzter Ausbruch vor dreihundert Jahren stattfand, könnte jederzeit wieder aktiv werden.	Der Vulkan ist sehr hoch.
die Wüste	desert	6	ada567daac46184114dc17946babf42a	Die Wüste, die sich aufgrund des Klimawandels immer weiter ausdehnt, würde fruchtbares Ackerland verschlingen.	In der Wüste ist es sehr heiß.
der Dschungel	jungle	6	a87f115380de1b266f9bde12ef48f266	Der Dschungel, in dem unzählige noch unerforschte Tierarten leben, müsste unter strengen Schutz gestellt werden.	Im Dschungel leben viele Tiere.
der Kontinent	continent	6	02e20e1f82bb0e88874e72d4ce719327	Jeder Kontinent, dessen geologische Geschichte Millionen von Jahren umfasst, weist einzigartige Ökosysteme auf.	Afrika ist ein großer Kontinent.
der Wissenschaftler	scientist	6	eeda6d0e39999a7e7b99b344b856c0fa	Der Wissenschaftler, dessen bahnbrechende Forschung zunächst von der Fachwelt abgelehnt wurde.	Der Wissenschaftler macht ein Experiment.
das Experiment	experiment	6	dbf3a8d1d2e1568cfbe2de007aba0d90	Das Experiment, das unter streng kontrollierten Bedingungen durchgeführt wurde, hat die bisherige Theorie widerlegt.	Das Experiment hat gut funktioniert.
die Theorie	theory	6	aae29caee043430e50175b3795256f1c	Die Theorie, die von dem berühmten Physiker aufgestellt wurde, wäre ohne jahrelange Forschung nie entstanden.	Die Theorie ist schwer zu verstehen.
die Hypothese	hypothesis	6	8cd1f0ca72983cbf71917ce4f1a70454	Die Hypothese, die zu Beginn der Studie formuliert wurde.	Die Hypothese muss noch geprüft werden.
die Formel	formula	6	3423cdc0b322dab0f0731c196c0f5ff8	Die Formel, mit der die Geschwindigkeit berechnet werden kann, wäre einfacher zu verstehen.	Die Formel steht an der Tafel.
berechnen	to calculate	6	b4daf96c2df55a8350a70ef2c5dc5c48	Wenn man die Kosten korrekt berechnen wollte, müsste man alle versteckten Gebühren berücksichtigen.	Kannst du das Ergebnis berechnen?
das Ergebnis	result	6	e39ea1914fcdcb6ee579dc4e90c48ed2	Das Ergebnis, das nach monatelanger Forschung endlich vorlag und von dem die gesamte Fachwelt überrascht wurde.	Das Ergebnis ist sehr gut.
messen	to measure	6	e57f10036ebc14770c8dc44a23e49304	Wenn man die Temperatur exakt messen will, sollte das Thermometer, das regelmäßig kalibriert werden muss.	Ich messe die Länge des Tisches.
wiegen	to weigh	6	112b8ff2b1c597d3872a72b34eff5f6c	Um die Zutaten präzise zu wiegen, hätte man eine digitale Waage verwenden sollen.	Ich wiege das Paket auf der Waage.
die Länge	length	6	e4b063df2eeeb2280a91b10151786ca3	Die Länge des Tunnels, der durch die Alpen gebohrt wurde, beträgt über fünfzig Kilometer.	Die Länge des Zimmers beträgt fünf Meter.
die Breite	width	6	70803738c92be0b1537ee17dfaead99d	Die Breite des Flusses, die je nach Jahreszeit erheblich schwankt, wäre am Oberlauf geringer gewesen.	Die Breite der Straße ist zehn Meter.
die Höhe	height	6	61b1837507f7e2ab0a839469888727b0	Die Höhe des Berges, die von verschiedenen Expeditionen unterschiedlich angegeben wird.	Die Höhe des Turms ist beeindruckend.
die Tiefe	depth	6	496fa2ebba039acf16e4c6b3eeb7c7ee	Die Tiefe des Ozeans, deren Erforschung technisch anspruchsvoll ist, birgt Geheimnisse.	Die Tiefe des Sees beträgt zwanzig Meter.
das Gewicht	weight	6	4efb9f1e46f5c1a7fb2dfa74dcb25836	Das Gewicht des Pakets, das die zulässige Grenze überschritten hatte, hätte reduziert werden müssen.	Das Gewicht der Tasche ist zwei Kilo.
die Geschwindigkeit	speed	6	7853d366a170bf9f7c1479c08d6a94db	Die Geschwindigkeit, mit der sich die Technologie weiterentwickelt, hätte niemand vorhergesagt.	Die Geschwindigkeit des Zuges ist hoch.
die Entfernung	distance	6	d6c864798935c345e14b4f23d767b11b	Die Entfernung zwischen den beiden Städten, die auf der Karte gering erscheint, wäre zu Fuß kaum zu bewältigen.	Die Entfernung zum Bahnhof ist kurz.
der Durchschnitt	average	6	0cd39c950447a9bd0cb758a47e5dfad4	Der Durchschnitt der Testergebnisse, der in diesem Jahr deutlich höher lag als erwartet, wäre noch besser ausgefallen.	Der Durchschnitt liegt bei sieben Punkten.
die Hälfte	half	6	f25c68eafa3150ccfbf25265282be8c7	Die Hälfte der Bevölkerung, die an der Umfrage teilgenommen hat, hätte sich für strengere Umweltgesetze ausgesprochen.	Die Hälfte des Kuchens ist schon weg.
das Drittel	third	6	46891fbd5b7d842f80cd33b0bc32afe1	Ein Drittel der Befragten gab an, dass sie bereit wären, mehr für nachhaltige Produkte zu bezahlen.	Ein Drittel der Klasse fehlt heute.
das Viertel	quarter	6	7294bc0c29f9366f8d984975ccfc626e	Ein Viertel des Budgets, das für die Renovierung vorgesehen war, wurde für unvorhergesehene Reparaturen ausgegeben.	Ein Viertel der Pizza ist übrig.
die Statistik	statistics	6	3ca1ea393705beff00d8ee6de67bb87c	Die Statistik, die von unabhängigen Forschern erhoben wurde.	Die Statistik zeigt interessante Zahlen.
die Chemie	chemistry	6	e140e8f608c323ad6d9bab35c93cb354	Die Chemie, die als Grundlagenwissenschaft in nahezu allen Bereichen der Industrie Anwendung findet.	Chemie ist mein Lieblingsfach.
die Physik	physics	6	d5f6f61691f0e91073ba4ffc885509ed	Die Physik, deren Gesetze das Fundament unseres technologischen Fortschritts bilden.	Physik erklärt, wie die Welt funktioniert.
die Biologie	biology	6	f0b4e0b1ef704b8c20ea35f8cfa20664	Die Biologie, die sich mit der Erforschung aller Lebewesen befasst.	In Biologie lernen wir über Pflanzen.
die Medizin	medicine	6	774d2ffa6e99fcdadd97ea6da68204a4	Die Medizin, deren Fortschritte in den letzten Jahrzehnten unzählige Leben gerettet haben.	Die Medizin hilft kranken Menschen.
die Philosophie	philosophy	6	13c471d61ac87e15ec3edd3c9719e708	Die Philosophie, die seit der Antike fundamentale Fragen über das menschliche Dasein stellt.	Philosophie stellt schwierige Fragen.
die Psychologie	psychology	6	958564ce4029d6e79bbf90b4f06638a2	Die Psychologie, deren Erkenntnisse sowohl in der Therapie als auch in der Werbung Anwendung finden.	Psychologie untersucht das menschliche Verhalten.
die Geografie	geography	6	65ffaee4b423322de698cb3ae0cb5502	Die Geografie, die sowohl physische als auch menschliche Aspekte der Erdoberfläche untersucht, wäre als Fach relevanter.	In Geografie lernen wir über Länder.
die Astronomie	astronomy	6	452af0802983ea6c7699ad7ff84b24ef	Die Astronomie, die den Menschen seit Jahrtausenden fasziniert, wäre ohne leistungsstarke Teleskope undenkbar.	Die Astronomie erforscht die Sterne.
der Hammer	hammer	6	575e1e51eedc80a90b3c9e98421ad373	Der Hammer, mit dem der Schreiner den Nagel einschlug, wäre das ideale Werkzeug gewesen, wenn er nicht so schwer wäre.	Ich brauche einen Hammer für den Nagel.
die Schraube	screw	6	1cae6e7b61875b58e8503de1ab8fd16d	Die Schraube, die sich im Laufe der Jahre gelockert hatte, hätte rechtzeitig ausgetauscht werden müssen.	Die Schraube ist locker.
der Nagel	nail	6	111772a14119a943d6116de511e4774a	Der Nagel, der schief in die Wand geschlagen wurde und an dem das schwere Bild hing.	Ich schlage den Nagel in die Wand.
die Zange	pliers	6	66e74c55929a638dced27eb66372b979	Die Zange, mit der der Elektriker den Draht durchtrennte, wäre nützlicher gewesen, wenn sie schärfer gewesen wäre.	Gib mir bitte die Zange.
die Säge	saw	6	5ddedbd81c56994222ab65459593e928	Die Säge, deren Blatt regelmäßig geschärft werden muss und mit der die dicksten Stämme durchtrennt werden können.	Die Säge ist sehr scharf.
der Bohrer	drill	6	b494e0bf06316c608a73102af29952b1	Der Bohrer, der für Betonwände konzipiert wurde, hätte das Loch schneller gebohrt, wenn die Drehzahl höher gewesen wäre.	Der Bohrer macht ein Loch in die Wand.
der Schraubenzieher	screwdriver	6	22c7a78a66b63d4dc22cadf2266e4761	Der Schraubenzieher, mit dem die winzigen Schrauben des Laptops gelöst werden sollten.	Wo ist der Schraubenzieher?
das Werkzeug	tool	6	1ad36ecadb015d26d23aade451afa1f8	Das Werkzeug, das über Generationen in der Familie weitergegeben wurde, wäre auf dem Antiquitätenmarkt sehr wertvoll.	Das Werkzeug liegt in der Garage.
reparieren	to repair	6	ad48d05864e4d72055871e8ea9e21aa8	Obwohl der Mechaniker versuchte, das alte Radio zu reparieren, dessen Röhren längst nicht mehr hergestellt werden.	Kannst du mein Fahrrad reparieren?
das Klebeband	adhesive tape	6	8fbfaac3d052617262d31255a5f8811d	Das Klebeband, mit dem die zerrissene Seite provisorisch zusammengehalten wurde.	Ich brauche das Klebeband für das Paket.
der Draht	wire	6	e91ca1488004d5841688c643d6e95652	Der Draht, aus dem der Künstler eine filigrane Skulptur formte.	Der Draht ist dünn und lang.
die Leiter	ladder	6	7f99c4406134fffbc236298748b0e3b8	Die Leiter, die gegen die Hauswand gelehnt wurde und auf der der Maler bis zum Dach kletterte.	Ich brauche die Leiter, um auf das Dach zu kommen.
der Eimer	bucket	6	03570a0bee6de0717d26ab61c5566078	Der Eimer, in den das Regenwasser tropfte, hätte durch eine Reparatur des Dachs überflüssig gemacht werden können.	Der Eimer ist voll mit Wasser.
der Besen	broom	6	60ecfde2ac0d54c43371a7b03b186932	Der Besen, mit dem die Küche nach der Feier gefegt wurde, hätte längst durch einen neuen ersetzt werden sollen.	Ich fege den Boden mit dem Besen.
der Staubsauger	vacuum cleaner	6	c3e11647364dec0dd119b2d32a9313cd	Der Staubsauger, dessen Motor ein ungewöhnliches Geräusch von sich gab, müsste zur Wartung gebracht werden.	Der Staubsauger ist sehr laut.
das Bügeleisen	iron	6	5e57027cbf27427bda6e007bcc4ca276	Das Bügeleisen war zu heiß eingestellt und hätte das Seidenhemd fast beschädigt.	Das Bügeleisen ist noch heiß.
die Waschmaschine	washing machine	6	93fd742fb0f7b203f5620793460ff049	Die Waschmaschine, die mitten im Schleudergang stehen blieb, hätte von einem Fachmann repariert werden müssen.	Die Waschmaschine wäscht die Kleidung.
der Geschirrspüler	dishwasher	6	1289ed3b6edfcc414521f118624f07ca	Der Geschirrspüler, der nach dem letzten Spülgang eine Pfütze auf dem Küchenboden hinterlassen hatte.	Der Geschirrspüler ist kaputt.
die Mikrowelle	microwave	6	0b326a76e2b4c99dbfb02a67cd46adb8	Die Mikrowelle, in der das Essen viel zu lange erhitzt wurde, hätte längst ersetzt werden sollen.	Ich wärme das Essen in der Mikrowelle auf.
der Herd	stove	6	5d45cae0c3e62610c9f3a47690c54898	Der Herd, auf dem die Suppe stundenlang vor sich hin köchelte.	Der Herd ist in der Küche.
der Backofen	oven	6	279855de9378b19bc218d15ca52c709f	Der Backofen, der auf zweihundert Grad vorgeheizt wurde und in dem der Kuchen goldbraun gebacken werden sollte.	Der Kuchen ist im Backofen.
der Wasserhahn	faucet, tap	6	9022fc60b90d5b28eee78d23ed145f6e	Der Wasserhahn, aus dem seit Tagen ununterbrochen Wasser tropfte, hätte sofort repariert werden müssen.	Der Wasserhahn tropft.
das Spülbecken	kitchen sink	6	f2b0b4694821117c25ac08e5b23b9af5	Das Spülbecken, das seit dem Wochenende verstopft war und in dem sich schmutziges Wasser angestaut hatte.	Das Spülbecken ist voller Geschirr.
die Badewanne	bathtub	6	975ea41962b1c639d8d11416761ee117	Die Badewanne, in der das heiße Wasser dampfte, hätte während der letzten Renovierung ausgetauscht werden sollen.	Die Badewanne ist groß und weiß.
die Dusche	shower	6	2407935b316474eb2fd4150a94ca5528	Die Dusche, deren Brausekopf verkalkt war und aus der das Wasser nur noch tröpfelte, hätte funktioniert.	Ich gehe jeden Morgen unter die Dusche.
das Handtuch	towel	6	a65fa630f08b39d0ddb6b9351904a8ff	Das Handtuch, das frisch gewaschen an der Heizung hing, wäre ein ideales Geschenk gewesen.	Das Handtuch hängt im Badezimmer.
die Seife	soap	6	74dd3e9859eefd06e19bd798cd3ecd3e	Die Seife, die aus natürlichen Inhaltsstoffen hergestellt wurde, hätte empfindliche Haut weniger gereizt.	Die Seife riecht gut.
das Shampoo	shampoo	6	947b62cf41b3c1402f6c9f478eb3e1d7	Das Shampoo, das speziell für coloriertes Haar entwickelt wurde, wäre günstiger gewesen.	Ich wasche meine Haare mit Shampoo.
die Zahnbürste	toothbrush	6	c085ec1828eb4458345003c3f19f5ff8	Die Zahnbürste, die der Zahnarzt empfohlen hatte, hätte nach drei Monaten ausgetauscht werden müssen.	Meine Zahnbürste ist blau.
die Zahnpasta	toothpaste	6	59752ea939b2f61f0fede0a849c076a9	Die Zahnpasta, deren Fluoridgehalt genau den Empfehlungen der Zahnärzte entspricht, wäre besser gewesen.	Die Zahnpasta schmeckt nach Minze.
die Party	party	6	9641de30ce9f0a4500a1c2c7a30b90c1	Die Party, die bis in die frühen Morgenstunden dauerte und zu der mehr als hundert Gäste eingeladen worden waren.	Die Party war sehr lustig.
die Feier	celebration	6	106aa27279044d6f432a6d875d961ea6	Die Feier zum fünfzigjährigen Jubiläum wäre noch schöner gewesen bei besserem Wetter.	Die Feier beginnt um acht Uhr.
die Einladung	invitation	6	f769ceeca96cf4b5d1c011d1f7af9601	Die Einladung, die in eleganter Schrift verfasst und mit goldenen Verzierungen versehen worden war.	Ich habe eine Einladung zur Party bekommen.
der Gast	guest	6	9fbc8f72b8d9048b48054d16879333ce	Der Gast, der unangemeldet vor der Tür stand, wäre herzlich empfangen worden, wenn genug Essen vorbereitet gewesen wäre.	Der Gast kommt um sieben Uhr.
der Gastgeber / die Gastgeberin	host	6	5850705d3368514c01c26703543fd980	Der Gastgeber, der sich wochenlang auf die Feier vorbereitet hatte.	Der Gastgeber begrüßt alle Gäste.
die Überraschung	surprise	6	434bbcb959b7a339969945311de10e8a	Die Überraschung, die monatelang im Geheimen geplant worden war und von der niemand etwas geahnt hatte.	Die Überraschung hat sie sehr gefreut.
das Geschenk	gift, present	6	86a26def09f36ff9296c232e0950aba7	Das Geschenk, das in buntes Papier eingewickelt und mit einer goldenen Schleife verziert worden war.	Das Geschenk ist für meine Mutter.
die Karte	card, ticket	6	ad2b4d7138e8388223c116a45787fdee	Die Karte, die er zum Geburtstag geschrieben hatte, wäre noch persönlicher gewesen, wenn ein Foto beigefügt worden wäre.	Ich schreibe eine Karte für dich.
der Geburtstag	birthday	6	c8b8c158217cff4e0c84361ec1ddc823	Der Geburtstag konnte dieses Jahr nur im kleinsten Kreis gefeiert werden.	Morgen ist mein Geburtstag.
das Jubiläum	anniversary, jubilee	6	b4d1731d93b4ea5f261fed086f576e05	Das Jubiläum, das mit einem großen Festakt begangen wurde und zu dem Ehrengäste aus aller Welt angereist waren.	Das Jubiläum der Firma ist nächste Woche.
die Verlobung	engagement	6	799fc77d9bc2668c9714d1fd1cdaf6d1	Die Verlobung, die bei einem romantischen Abendessen verkündet wurde und über die sich die ganze Familie freute.	Die Verlobung war eine große Überraschung.
die Taufe	baptism	6	963cfaadc21f6c3e3690f22ccd3970f2	Die Taufe, die in der kleinen Dorfkirche stattfand und bei der drei Generationen zusammenkamen.	Die Taufe findet am Sonntag statt.
die Beerdigung	funeral	6	09fe5b766d8ac2a0d0f1afc597ee174e	Die Beerdigung, an der Hunderte von Trauernden teilnahmen und bei der ergreifende Reden gehalten wurden.	Die Beerdigung war sehr traurig.
der Feiertag	holiday, public holiday	6	420aab6c22a808580f7b765b5a5b12f9	Der Feiertag, der in diesem Bundesland begangen wird, aber in den Nachbarländern ein gewöhnlicher Arbeitstag ist.	Am Feiertag haben die Geschäfte geschlossen.
das Weihnachten	Christmas	6	7c054ac6e69fd078d2013b48d8befbba	Das Weihnachten, das wegen des starken Schneefalls beinahe ohne die Großeltern hätte gefeiert werden müssen.	An Weihnachten gibt es Geschenke.
das Ostern	Easter	6	a8fff5278d09a3e279b191d2067b70a9	Das Ostern, das in diesem Jahr mit ungewöhnlich warmem Wetter einherging und an dem die Kinder im Garten Eier suchten.	An Ostern suchen die Kinder Eier.
das Silvester	New Year's Eve	6	c06636381d3bfa16d401e349405ad1da	Das Silvester, an dem das Feuerwerk wegen eines Verbots nicht stattfinden durfte, wäre trotzdem unvergesslich gewesen.	An Silvester feiern wir das neue Jahr.
der Karneval	carnival	6	defcfef05b931a35007fd2a662a1e232	Der Karneval, der in Köln mit ausgelassenen Umzügen und bunten Kostümen gefeiert wird.	Der Karneval ist sehr bunt und lustig.
